"Case ID Number","Defendant Number","Count","Offense Code_enhancement","Section Code_enhancement","Enhancement Type","Disposition Date_enhancement","Disposition_enhancement","Race","Gender","Date of Arrest","Bail Amount","Appearance Status","Sealed Case","Date of Violation","Attempt","Offense Code_primary","Section Code_primary","Crime Type","Disposition Date_primary","Disposition_primary","has_prior"
3108205,3093127,6,"186.22(b)(1)","PC","Enhancement",2021-10-21,"Dismissed/Not True","Hispanic","Male",NA,NA,"In Custody",NA,2018-12-09,"Y","211/212.5(c)","PC","Felony",2021-10-21,"Guilty",0
3108205,3093127,7,"186.22(b)(1)","PC","Enhancement",2021-10-21,"Dismissed/Not True","Hispanic","Male",NA,NA,"In Custody",NA,2018-12-09,"N","29800(a)(1)","PC","Felony",2021-10-21,"Dismissed/Not Guilty",0
3108340,3093263,1,"186.22(b)(1)","PC","Enhancement",2020-07-16,"Dismissed/Not True","Hispanic","Male",2019-02-27,50000,"In Custody",NA,2019-02-27,"N","25400(a)(2)/(c)(3)","PC","Felony",2020-07-16,"Guilty",0
3108340,3093263,2,"186.22(b)(1)","PC","Enhancement",2019-03-01,"Dismissed/Not True","Hispanic","Male",2019-02-27,50000,"In Custody",NA,2019-02-27,"N","25850(a)/(c)(3)","PC","Felony",2019-03-01,"Dismissed/Not Guilty",0
3108340,3093263,3,"186.22(b)(1)","PC","Enhancement",2019-03-01,"Dismissed/Not True","Hispanic","Male",2019-02-27,50000,"In Custody",NA,2019-02-27,"N","29820(b)","PC","Felony",2019-03-01,"Dismissed/Not Guilty",0
3108340,3093263,4,"186.22(b)(1)","PC","Enhancement",2019-03-01,"Dismissed/Not True","Hispanic","Male",2019-02-27,50000,"In Custody",NA,2019-02-27,"N","11378","HS","Felony",2019-03-01,"Dismissed/Not Guilty",0
3108340,3093263,5,"186.22(b)(1)","PC","Enhancement",2020-07-16,"True","Hispanic","Male",2019-02-27,50000,"In Custody",NA,2019-02-27,"N","11379(a)","HS","Felony",2020-07-16,"Guilty",0
3108340,3093263,6,"186.22(b)(1)","PC","Enhancement",2019-03-01,"Dismissed/Not True","Hispanic","Male",2019-02-27,50000,"In Custody",NA,2019-02-27,"N","11370.1(a)","HS","Felony",2019-03-01,"Dismissed/Not Guilty",0
3108992,3093975,1,"186.22(b)(4)","PC","Other",2019-11-05,"True","Hispanic","Male",2019-03-02,1e+06,"Request for Warrant",NA,2019-03-02,"N","136.1(c)(1)","PC","Felony",2019-11-05,"Guilty",0
3108992,3093975,2,"186.22(b)(1)","PC","Enhancement",2019-11-05,"Dismissed/Not True","Hispanic","Male",2019-03-02,1e+06,"Request for Warrant",NA,2019-03-02,"N","422(a)","PC","Felony",2019-11-05,"Dismissed/Not Guilty",0
3109940,3095033,1,"186.22(b)(1)","PC","Enhancement",2023-02-10,"Dismissed/Not True","Hispanic","Male",NA,50000,"Arraignment Letter",NA,2018-12-28,"N","21310","PC","Felony",2023-02-10,"Dismissed/Not Guilty",0
3110123,3095222,1,"186.22(b)(1)","PC","Enhancement",2019-06-07,"Dismissed/Not True","Hispanic","Male",2019-03-07,50000,"In Custody",NA,2019-03-07,"N","2800.2","VC","Felony",2019-06-07,"Dismissed/Not Guilty",0
3110123,3095222,3,"186.22(b)(1)","PC","Enhancement",2019-06-07,"Dismissed/Not True","Hispanic","Male",2019-03-07,50000,"In Custody",NA,2019-03-07,"N","25850(a)/(c)(3)","PC","Felony",2019-06-07,"Guilty",0
3110123,3095222,5,"186.22(b)(1)","PC","Enhancement",2019-06-07,"Dismissed/Not True","Hispanic","Male",2019-03-07,50000,"In Custody",NA,2019-03-07,"N","626.9(b)","PC","Felony",2019-06-07,"Dismissed/Not Guilty",0
3110123,3095222,6,"186.22(b)(1)","PC","Enhancement",2019-06-07,"Dismissed/Not True","Hispanic","Male",2019-03-07,50000,"In Custody",NA,2019-03-07,"N","10851(a)","VC","Felony",2019-06-07,"Dismissed/Not Guilty",0
3110123,3095222,7,"186.22(b)(1)","PC","Enhancement",2019-06-07,"Dismissed/Not True","Hispanic","Male",2019-03-07,50000,"In Custody",NA,2019-03-07,"N","10851(a)","VC","Felony",2019-06-07,"Dismissed/Not Guilty",0
3110123,3095223,1,"186.22(b)(1)","PC","Enhancement",2019-11-01,"Dismissed/Not True","Hispanic","Male",2019-03-07,50000,"In Custody",NA,2019-03-07,"N","2800.2","VC","Felony",2019-11-01,"Dismissed/Not Guilty",1
3110123,3095223,2,"186.22(b)(1)","PC","Enhancement",2019-11-01,"Dismissed/Not True","Hispanic","Male",2019-03-07,50000,"In Custody",NA,2019-03-07,"N","29800(a)(1)","PC","Felony",2019-11-01,"Dismissed/Not Guilty",1
3110123,3095223,3,"186.22(b)(1)","PC","Enhancement",2019-11-01,"Dismissed/Not True","Hispanic","Male",2019-03-07,50000,"In Custody",NA,2019-03-07,"N","25850(a)/(c)(3)","PC","Felony",2019-11-01,"Dismissed/Not Guilty",1
3110123,3095223,5,"186.22(b)(1)","PC","Enhancement",2019-11-01,"Dismissed/Not True","Hispanic","Male",2019-03-07,50000,"In Custody",NA,2019-03-07,"N","626.9(b)","PC","Felony",2019-11-01,"Dismissed/Not Guilty",1
3110123,3095223,6,"186.22(b)(1)","PC","Enhancement",2019-11-01,"Dismissed/Not True","Hispanic","Male",2019-03-07,50000,"In Custody",NA,2019-03-07,"N","10851(a)","VC","Felony",2019-11-01,"Guilty",1
3110123,3095223,7,"186.22(b)(1)","PC","Enhancement",2019-11-01,"Dismissed/Not True","Hispanic","Male",2019-03-07,50000,"In Custody",NA,2019-03-07,"N","10851(a)","VC","Felony",2019-11-01,"Dismissed/Not Guilty",1
3110500,3095653,3,"186.22(b)(1)","PC","Enhancement",2021-11-17,"True","Hispanic","Male",2019-03-07,2e+06,"In Custody",NA,2021-10-07,"N","245(a)(1)","PC","Felony",2021-11-17,"Guilty",0
3110500,3095654,1,"186.22(b)(1)","PC","Enhancement",2021-11-17,"True","Hispanic","Male",2019-03-07,2e+06,"In Custody",NA,2018-10-07,"N","192(a)","PC","Felony",2021-11-17,"Guilty",0
3110740,3095913,3,"186.22(b)(1)","PC","Enhancement",2020-03-20,"Dismissed/Not True","Hispanic","Male",NA,NA,"Appearance Date",NA,2019-03-08,"N","25850(a)/(c)(6)","PC","Felony",2020-03-20,"Guilty",0
3111152,3096385,1,"186.22(b)(1)","PC","Enhancement",NA,NA,"Hispanic","Male",2019-03-11,2e+06,"Appearance Date",NA,2019-03-11,"N","664(e)-187(a)","PC","Felony",NA,NA,0
3111152,3096385,2,"186.22(b)(1)","PC","Enhancement",NA,NA,"Hispanic","Male",2019-03-11,2e+06,"Appearance Date",NA,2019-03-11,"N","664(e)-187(a)","PC","Felony",NA,NA,0
3111152,3096385,3,"186.22(b)(1)","PC","Enhancement",NA,NA,"Hispanic","Male",2019-03-11,2e+06,"Appearance Date",NA,2019-03-11,"N","245(d)(2)","PC","Felony",NA,NA,0
3111152,3096385,4,"186.22(b)(1)","PC","Enhancement",NA,NA,"Hispanic","Male",2019-03-11,2e+06,"Appearance Date",NA,2019-03-11,"N","245(d)(2)","PC","Felony",NA,NA,0
3111152,3096385,5,"186.22(b)(1)","PC","Enhancement",NA,NA,"Hispanic","Male",2019-03-11,2e+06,"Appearance Date",NA,2019-03-11,"N","245(b)","PC","Felony",NA,NA,0
3111152,3096385,6,"186.22(b)(1)","PC","Enhancement",NA,NA,"Hispanic","Male",2019-03-11,2e+06,"Appearance Date",NA,2019-03-11,"N","245(b)","PC","Felony",NA,NA,0
3111152,3096385,7,"186.22(b)(1)","PC","Enhancement",NA,NA,"Hispanic","Male",2019-03-11,2e+06,"Appearance Date",NA,2019-03-11,"N","246","PC","Felony",NA,NA,0
3111152,3096385,7,"186.22(b)(4)","PC","Other",NA,NA,"Hispanic","Male",2019-03-11,2e+06,"Appearance Date",NA,2019-03-11,"N","246","PC","Felony",NA,NA,0
3111152,3096385,8,"186.22(b)(1)","PC","Enhancement",NA,NA,"Hispanic","Male",2019-03-11,2e+06,"Appearance Date",NA,2019-03-11,"N","29800(a)(1)","PC","Felony",NA,NA,0
3112336,3097651,1,"186.22(b)(1)","PC","Enhancement",2019-03-19,"True","Hispanic","Male",2019-03-17,NA,"In Custody",NA,2019-03-17,"N","29800(a)(1)","PC","Felony",2019-03-19,"Guilty",1
3112336,3097651,2,"186.22(b)(1)","PC","Enhancement",2019-03-19,"True","Hispanic","Male",2019-03-17,NA,"In Custody",NA,2019-03-17,"N","25400(a)(1)/(c)(3)","PC","Felony",2019-03-19,"Guilty",1
3112336,3097651,3,"186.22(b)(1)","PC","Enhancement",2019-03-19,"True","Hispanic","Male",2019-03-17,NA,"In Custody",NA,2019-03-17,"N","626.9(b)","PC","Felony",2019-03-19,"Guilty",1
3112336,3097651,4,"186.22(b)(1)","PC","Enhancement",2019-03-19,"True","Hispanic","Male",2019-03-17,NA,"In Custody",NA,2019-03-17,"N","25850(a)/(c)(3)","PC","Felony",2019-03-19,"Guilty",1
3112336,3097651,5,"186.22(b)(1)","PC","Enhancement",2019-03-19,"True","Hispanic","Male",2019-03-17,NA,"In Custody",NA,2019-03-17,"N","30305(a)(1)","PC","Felony",2019-03-19,"Guilty",1
3112726,3098059,1,"186.22(b)(1)","PC","Enhancement",2019-04-23,"Dismissed/Not True","Hispanic","Male",2019-03-18,NA,"In Custody",NA,2019-03-18,"N","594(a)/(b)(1)","PC","Felony",2019-04-23,"Guilty",0
3112766,3098104,1,"186.22(b)(1)","PC","Enhancement",2019-04-02,"Dismissed/Not True","Hispanic","Male",2019-03-18,45000,"In Custody",NA,2019-03-18,"N","594(a)/(b)(1)","PC","Felony",2019-04-02,"Guilty",1
3113702,3099125,1,"186.22(b)(1)","PC","Enhancement",2019-05-07,"True","White","Male",NA,35000,"In Custody",NA,2018-09-30,"N","594(a)/(b)(1)","PC","Felony",2019-05-07,"Guilty",1
3114079,3099550,1,"186.22(b)(1)","PC","Enhancement",2019-04-08,"Dismissed/Not True","Hispanic","Male",2019-03-23,5e+05,"In Custody",NA,2019-03-23,"N","594(a)/(b)(1)","PC","Felony",2019-04-08,"Dismissed/Not Guilty",1
3114154,3099628,1,"186.22(b)(1)","PC","Enhancement",2019-10-09,"Dismissed/Not True","Hispanic","Male",2019-03-24,1e+05,"In Custody",NA,2019-03-22,"N","664(a)-187(a)","PC","Felony",2019-10-09,"Dismissed/Not Guilty",1
3114154,3099628,2,"186.22(b)(1)","PC","Enhancement",2019-10-09,"Dismissed/Not True","Hispanic","Male",2019-03-24,1e+05,"In Custody",NA,2019-03-22,"N","245(a)(1)","PC","Felony",2019-10-09,"Dismissed/Not Guilty",1
3114154,3099629,1,"186.22(b)(1)","PC","Enhancement",2019-10-09,"Dismissed/Not True","Hispanic","Male",2019-03-24,50000,"In Custody",NA,2019-03-22,"N","664(a)-187(a)","PC","Felony",2019-10-09,"Dismissed/Not Guilty",0
3114154,3099629,2,"186.22(b)(1)","PC","Enhancement",2019-10-09,"Dismissed/Not True","Hispanic","Male",2019-03-24,50000,"In Custody",NA,2019-03-22,"N","245(a)(1)","PC","Felony",2019-10-09,"Guilty",0
3114154,3107692,1,"186.22(b)(1)","PC","Enhancement",2019-10-18,"Dismissed/Not True","Hispanic","Male",NA,1e+06,"Request for Warrant",NA,2019-03-22,"N","664(a)-187(a)","PC","Felony",2019-10-18,"Dismissed/Not Guilty",1
3114154,3107692,2,"186.22(b)(1)","PC","Enhancement",2019-10-18,"True","Hispanic","Male",NA,1e+06,"Request for Warrant",NA,2019-03-22,"N","245(a)(1)","PC","Felony",2019-10-18,"Guilty",1
3114161,3099636,1,"186.22(b)(1)","PC","Enhancement",2019-08-15,"Dismissed/Not True","Hispanic","Male",NA,1e+06,"Walk Thru Warrant",NA,2019-03-22,"N","245(a)(1)","PC","Felony",2019-08-15,"Dismissed/Not Guilty",1
3115557,3101173,1,"186.22(b)(1)","PC","Enhancement",2019-06-05,"Dismissed/Not True","Hispanic","Male",2019-03-30,2e+05,"In Custody",NA,2019-03-30,"N","29800(a)(1)","PC","Felony",2019-06-05,"Dismissed/Not Guilty",1
3115557,3101173,2,"186.22(b)(1)","PC","Enhancement",2019-06-05,"Dismissed/Not True","Hispanic","Male",2019-03-30,2e+05,"In Custody",NA,2019-03-30,"N","2800.2","VC","Felony",2019-06-05,"Guilty",1
3115557,3101173,3,"186.22(b)(1)","PC","Enhancement",2019-06-05,"Dismissed/Not True","Hispanic","Male",2019-03-30,2e+05,"In Custody",NA,2019-03-30,"N","2800.4","VC","Felony",2019-06-05,"Dismissed/Not Guilty",1
3115557,3101173,4,"186.22(b)(1)","PC","Enhancement",2019-06-05,"True","Hispanic","Male",2019-03-30,2e+05,"In Custody",NA,2019-03-30,"N","11370.1(a)","HS","Felony",2019-06-05,"Guilty",1
3115577,3004562,1,"186.22(b)(1)","PC","Enhancement",2021-04-14,"True","Hispanic","Male",NA,NA,"Appearance Date",NA,2018-03-12,"N","245(a)(4)","PC","Felony",2021-04-14,"Guilty",1
3115942,3101600,1,"186.22(b)(1)","PC","Enhancement",2021-05-13,"Dismissed/Not True","Hispanic","Male",NA,NA,"Request for Warrant",NA,2018-04-01,"N","594(a)/(b)(1)","PC","Felony",2021-05-13,"Reduced",0
3116327,3102036,1,"186.22(b)(4)","PC","Other",2019-10-15,"True","Hispanic","Male",2019-04-02,1e+06,"In Custody",NA,2019-04-02,"N","664(a)-187(a)","PC","Felony",2019-10-15,"Guilty",0
3116327,3102036,2,"186.22(b)(4)","PC","Other",2019-10-15,"True","Hispanic","Male",2019-04-02,1e+06,"In Custody",NA,2019-04-02,"N","664(a)-187(a)","PC","Felony",2019-10-15,"Guilty",0
3116327,3102036,3,"186.22(b)(4)","PC","Other",2019-10-15,"True","Hispanic","Male",2019-04-02,1e+06,"In Custody",NA,2019-04-02,"N","664(a)-187(a)","PC","Felony",2019-10-15,"Dismissed/Not Guilty",0
3116327,3102036,4,"186.22(b)(4)","PC","Other",2019-10-15,"True","Hispanic","Male",2019-04-02,1e+06,"In Custody",NA,2019-04-02,"N","246","PC","Felony",2019-10-15,"Guilty",0
3116327,3102037,1,"186.22(b)(4)","PC","Other",2019-10-15,"Dismissed/Not True","Hispanic","Female",2019-04-03,1e+06,"In Custody",NA,2019-04-02,"N","664(a)-187(a)","PC","Felony",2019-10-15,"Guilty",0
3116327,3102037,2,"186.22(b)(4)","PC","Other",2019-10-15,"Dismissed/Not True","Hispanic","Female",2019-04-03,1e+06,"In Custody",NA,2019-04-02,"N","664(a)-187(a)","PC","Felony",2019-10-15,"Guilty",0
3116327,3102037,3,"186.22(b)(4)","PC","Other",2019-10-15,"Dismissed/Not True","Hispanic","Female",2019-04-03,1e+06,"In Custody",NA,2019-04-02,"N","664(a)-187(a)","PC","Felony",2019-10-15,"Dismissed/Not Guilty",0
3116327,3102037,4,"186.22(b)(4)","PC","Other",2019-10-15,"Dismissed/Not True","Hispanic","Female",2019-04-03,1e+06,"In Custody",NA,2019-04-02,"N","246","PC","Felony",2019-10-15,"Guilty",0
3116327,3102038,1,"186.22(b)(4)","PC","Other",2019-10-15,"True","Hispanic","Male",2019-04-02,1e+06,"In Custody",NA,2019-04-02,"N","664(a)-187(a)","PC","Felony",2019-10-15,"Guilty",0
3116327,3102038,2,"186.22(b)(4)","PC","Other",2019-10-15,"True","Hispanic","Male",2019-04-02,1e+06,"In Custody",NA,2019-04-02,"N","664(a)-187(a)","PC","Felony",2019-10-15,"Guilty",0
3116327,3102038,3,"186.22(b)(4)","PC","Other",2019-10-15,"Dismissed/Not True","Hispanic","Male",2019-04-02,1e+06,"In Custody",NA,2019-04-02,"N","664(a)-187(a)","PC","Felony",2019-10-15,"Dismissed/Not Guilty",0
3116327,3102038,4,"186.22(b)(4)","PC","Other",2019-10-15,"True","Hispanic","Male",2019-04-02,1e+06,"In Custody",NA,2019-04-02,"N","246","PC","Felony",2019-10-15,"Guilty",0
3116327,3102038,6,"186.22(b)(1)","PC","Enhancement",2019-10-15,"True","Hispanic","Male",2019-04-02,1e+06,"In Custody",NA,2019-04-02,"N","11370.1(a)","HS","Felony",2019-10-15,"Guilty",0
3116327,3102039,1,"186.22(b)(4)","PC","Other",2019-10-15,"True","Hispanic","Male",2019-04-02,1e+06,"In Custody",NA,2019-04-02,"N","664(a)-187(a)","PC","Felony",2019-10-15,"Guilty",1
3116327,3102039,2,"186.22(b)(4)","PC","Other",2019-10-15,"True","Hispanic","Male",2019-04-02,1e+06,"In Custody",NA,2019-04-02,"N","664(a)-187(a)","PC","Felony",2019-10-15,"Guilty",1
3116327,3102039,3,"186.22(b)(4)","PC","Other",2019-10-15,"True","Hispanic","Male",2019-04-02,1e+06,"In Custody",NA,2019-04-02,"N","664(a)-187(a)","PC","Felony",2019-10-15,"Dismissed/Not Guilty",1
3116327,3102039,4,"186.22(b)(4)","PC","Other",2019-10-15,"True","Hispanic","Male",2019-04-02,1e+06,"In Custody",NA,2019-04-02,"N","246","PC","Felony",2019-10-15,"Guilty",1
3116327,3102039,5,"186.22(b)(1)","PC","Enhancement",2019-10-15,"True","Hispanic","Male",2019-04-02,1e+06,"In Custody",NA,2019-04-02,"N","29800(a)(1)","PC","Felony",2019-10-15,"Guilty",1
3116350,3102062,1,"186.22(b)(1)","PC","Enhancement",2019-04-23,"Dismissed/Not True","Hispanic","Male",2019-04-02,50000,"In Custody",NA,2019-03-01,"N","594(a)/(b)(1)","PC","Felony",2019-04-23,"Reduced",0
3116350,3102063,1,"186.22(b)(1)","PC","Enhancement",2019-04-23,"True","Hispanic","Male",2019-04-02,50000,"In Custody",NA,2019-03-01,"N","594(a)/(b)(1)","PC","Felony",2019-04-23,"Guilty",0
3116391,3102112,1,"186.22(b)(1)","PC","Enhancement",2020-07-30,"True","Hispanic","Male",2019-04-02,1e+06,"Appearance Date",NA,2019-04-02,"N","11370.1(a)","HS","Felony",2020-07-30,"Guilty",1
3116391,3102112,2,"186.22(b)(1)","PC","Enhancement",2020-07-30,"True","Hispanic","Male",2019-04-02,1e+06,"Appearance Date",NA,2019-04-02,"N","626.9(b)","PC","Felony",2020-07-30,"Guilty",1
3116391,3102112,5,"186.22(b)(1)","PC","Enhancement",2020-07-30,"True","Hispanic","Male",2019-04-02,1e+06,"Appearance Date",NA,2019-04-02,"N","29800(a)(1)","PC","Felony",2020-07-30,"Guilty",1
3117252,3103040,2,"186.22(b)(1)","PC","Enhancement",2019-04-24,"True","White","Male",2019-04-08,50000,"In Custody",NA,2019-04-08,"N","10851(a)","VC","Felony",2019-04-24,"Guilty",0
3117252,3103040,3,"186.22(b)(1)","PC","Enhancement",2019-04-24,"Dismissed/Not True","White","Male",2019-04-08,50000,"In Custody",NA,2019-04-08,"N","496d(a)","PC","Felony",2019-04-24,"Dismissed/Not Guilty",0
3117281,3103071,1,"186.22(b)(1)","PC","Enhancement",2019-04-19,"Dismissed/Not True","Hispanic","Male",2019-04-06,50000,"In Custody",NA,2019-04-06,"N","594(a)/(b)(1)","PC","Felony",2019-04-19,"Reduced",0
3117281,3103071,2,"186.22(b)(1)","PC","Enhancement",2019-04-19,"Dismissed/Not True","Hispanic","Male",2019-04-06,50000,"In Custody",NA,2019-04-06,"N","594(a)/(b)(1)","PC","Felony",2019-04-19,"Reduced",0
3117281,3103072,1,"186.22(b)(1)","PC","Enhancement",2019-04-19,"Dismissed/Not True","Hispanic","Male",2019-04-06,50000,"In Custody",NA,2019-04-06,"N","594(a)/(b)(1)","PC","Felony",2019-04-19,"Reduced",0
3117281,3103072,2,"186.22(b)(1)","PC","Enhancement",2019-04-19,"Dismissed/Not True","Hispanic","Male",2019-04-06,50000,"In Custody",NA,2019-04-06,"N","594(a)/(b)(1)","PC","Felony",2019-04-19,"Reduced",0
3118024,3103880,1,"186.22(b)(1)","PC","Enhancement",2019-05-23,"Dismissed/Not True","Hispanic","Male",2019-04-09,25000,"In Custody",NA,2019-04-09,"N","496d(a)","PC","Felony",2019-05-23,"Dismissed/Not Guilty",0
3118112,3103974,1,"186.22(b)(1)","PC","Enhancement",2020-03-02,"True","Hispanic","Male",2019-04-11,NA,"Appearance Date",NA,2018-07-01,"N","422(a)","PC","Felony",2020-03-02,"Guilty",1
3118491,3104379,1,"186.22(b)(1)","PC","Enhancement",2019-06-20,"True","Hispanic","Male",2019-04-11,2e+05,"In Custody",NA,2019-04-11,"N","11351","HS","Felony",2019-06-20,"Guilty",1
3118491,3104379,2,"186.22(b)(1)","PC","Enhancement",2019-06-20,"True","Hispanic","Male",2019-04-11,2e+05,"In Custody",NA,2019-04-11,"N","11378","HS","Felony",2019-06-20,"Guilty",1
3118944,3104871,2,"186.22(b)(1)","PC","Enhancement",2020-01-10,"Dismissed/Not True","Hispanic","Male",NA,25000,"In Custody",NA,2019-04-13,"N","422(a)","PC","Felony",2020-01-10,"Dismissed/Not Guilty",0
3119472,3105454,1,"186.22(b)(1)","PC","Enhancement",2020-03-19,"Dismissed/Not True","Hispanic","Male",2019-04-17,1e+06,"In Custody",NA,2018-11-28,"N","664(a)-187(a)","PC","Felony",2020-03-19,"Dismissed/Not Guilty",0
3119472,3105454,2,"186.22(b)(1)","PC","Enhancement",2020-03-19,"Dismissed/Not True","Hispanic","Male",2019-04-17,1e+06,"In Custody",NA,2018-11-28,"N","245(a)(2)","PC","Felony",2020-03-19,"Dismissed/Not Guilty",0
3119472,3105454,3,"186.22(b)(1)","PC","Enhancement",2020-03-19,"Dismissed/Not True","Hispanic","Male",2019-04-17,1e+06,"In Custody",NA,2018-11-28,"N","182(a)(1)","PC","Felony",2020-03-19,"Dismissed/Not Guilty",0
3119472,3105454,4,"186.22(b)(1)","PC","Enhancement",2020-03-19,"Dismissed/Not True","Hispanic","Male",2019-04-17,1e+06,"In Custody",NA,2018-11-28,"N","246.3(a)","PC","Felony",2020-03-19,"Dismissed/Not Guilty",0
3119472,3105454,6,"186.22(b)(1)","PC","Enhancement",2020-03-19,"Dismissed/Not True","Hispanic","Male",2019-04-17,1e+06,"In Custody",NA,2018-11-28,"N","246","PC","Felony",2020-03-19,"Dismissed/Not Guilty",0
3119472,3105454,6,"186.22(b)(4)","PC","Other",2020-03-19,"Dismissed/Not True","Hispanic","Male",2019-04-17,1e+06,"In Custody",NA,2018-11-28,"N","246","PC","Felony",2020-03-19,"Dismissed/Not Guilty",0
3119472,3105454,7,"186.22(b)(1)","PC","Enhancement",2020-03-19,"Dismissed/Not True","Hispanic","Male",2019-04-17,1e+06,"In Custody",NA,2018-11-28,"N","246","PC","Felony",2020-03-19,"Dismissed/Not Guilty",0
3119472,3105454,7,"186.22(b)(4)","PC","Other",2020-03-19,"Dismissed/Not True","Hispanic","Male",2019-04-17,1e+06,"In Custody",NA,2018-11-28,"N","246","PC","Felony",2020-03-19,"Dismissed/Not Guilty",0
3119992,3106039,1,"186.22(b)(1)","PC","Enhancement",2019-08-08,"Dismissed/Not True","Hispanic","Male",2019-04-15,50000,"Arraignment Letter",NA,2019-04-15,"N","594(a)/(b)(1)","PC","Felony",2019-08-08,"Reduced",0
3120767,3106873,1,"186.22(b)(1)","PC","Enhancement",NA,NA,"Hispanic","Male",2019-04-19,2e+06,"In Custody",NA,2019-04-19,"N","664(a)-187(a)","PC","Felony",NA,NA,0
3120767,3106873,1,"186.22(b)(4)","PC","Other",NA,NA,"Hispanic","Male",2019-04-19,2e+06,"In Custody",NA,2019-04-19,"N","664(a)-187(a)","PC","Felony",NA,NA,0
3120767,3106873,2,"186.22(b)(1)","PC","Enhancement",NA,NA,"Hispanic","Male",2019-04-19,2e+06,"In Custody",NA,2019-04-19,"N","664(a)-187(a)","PC","Felony",NA,NA,0
3120767,3106873,2,"186.22(b)(4)","PC","Other",NA,NA,"Hispanic","Male",2019-04-19,2e+06,"In Custody",NA,2019-04-19,"N","664(a)-187(a)","PC","Felony",NA,NA,0
3120767,3106873,3,"186.22(b)(1)","PC","Enhancement",NA,NA,"Hispanic","Male",2019-04-19,2e+06,"In Custody",NA,2019-04-19,"N","245(b)","PC","Felony",NA,NA,0
3120767,3106873,4,"186.22(b)(1)","PC","Enhancement",NA,NA,"Hispanic","Male",2019-04-19,2e+06,"In Custody",NA,2019-04-19,"N","245(b)","PC","Felony",NA,NA,0
3121696,3107941,1,"186.22(b)(1)","PC","Enhancement",2019-05-23,"Dismissed/Not True","Hispanic","Male",2019-04-24,NA,"In Custody",NA,2019-04-24,"N","11352(a)","HS","Felony",2019-05-23,"Guilty",1
3121696,3107941,2,"186.22(b)(1)","PC","Enhancement",2019-05-23,"Dismissed/Not True","Hispanic","Male",2019-04-24,NA,"In Custody",NA,2019-04-24,"N","11351","HS","Felony",2019-05-23,"Dismissed/Not Guilty",1
3121696,3107941,3,"186.22(b)(1)","PC","Enhancement",2019-05-23,"Dismissed/Not True","Hispanic","Male",2019-04-24,NA,"In Custody",NA,2019-04-24,"N","11379(a)","HS","Felony",2019-05-23,"Guilty",1
3121696,3107941,4,"186.22(b)(1)","PC","Enhancement",2019-05-23,"Dismissed/Not True","Hispanic","Male",2019-04-24,NA,"In Custody",NA,2019-04-24,"N","11378","HS","Felony",2019-05-23,"Dismissed/Not Guilty",1
3121696,3107941,5,"186.22(b)(1)","PC","Enhancement",2019-05-23,"Dismissed/Not True","Hispanic","Male",2019-04-24,NA,"In Custody",NA,2019-04-24,"N","11370.1(a)","HS","Felony",2019-05-23,"Unknown",1
3121696,3107941,6,"186.22(b)(1)","PC","Enhancement",2019-05-23,"True","Hispanic","Male",2019-04-24,NA,"In Custody",NA,2019-04-24,"N","29800(a)(1)","PC","Felony",2019-05-23,"Guilty",1
3121696,3107941,7,"186.22(b)(1)","PC","Enhancement",2019-05-23,"Dismissed/Not True","Hispanic","Male",2019-04-24,NA,"In Custody",NA,2019-04-24,"N","25850(a)/(c)(3)","PC","Felony",2019-05-23,"Dismissed/Not Guilty",1
3121696,3107941,8,"186.22(b)(1)","PC","Enhancement",2019-05-23,"Dismissed/Not True","Hispanic","Male",2019-04-24,NA,"In Custody",NA,2019-04-24,"N","25850(a)/(c)(2)","PC","Felony",2019-05-23,"Dismissed/Not Guilty",1
3121696,3107941,9,"186.22(b)(1)","PC","Enhancement",2019-05-23,"Dismissed/Not True","Hispanic","Male",2019-04-24,NA,"In Custody",NA,2019-04-24,"N","25850(a)/(c)(1)","PC","Felony",2019-05-23,"Dismissed/Not Guilty",1
3121696,3107941,10,"186.22(b)(1)","PC","Enhancement",2019-05-23,"Dismissed/Not True","Hispanic","Male",2019-04-24,NA,"In Custody",NA,2019-04-24,"N","30305(a)(1)","PC","Felony",2019-05-23,"Dismissed/Not Guilty",1
3121696,3107941,11,"186.22(b)(1)","PC","Enhancement",2019-05-23,"Dismissed/Not True","Hispanic","Male",2019-04-24,NA,"In Custody",NA,2019-04-24,"N","11366.8(b)","HS","Felony",2019-05-23,"Dismissed/Not Guilty",1
3121705,3107951,1,"186.22(b)(1)","PC","Enhancement",2019-05-30,"Dismissed/Not True","Hispanic","Male",2019-04-24,1e+05,"In Custody",NA,2019-04-24,"N","11378","HS","Felony",2019-05-30,"Guilty",1
3122331,3108659,1,"186.22(b)(1)","PC","Enhancement",2019-07-10,"True","White","Male",2019-04-26,1e+06,"In Custody",NA,2019-04-26,"N","422(a)","PC","Felony",2019-07-10,"Guilty",1
3122331,3108659,2,"186.22(b)(1)","PC","Enhancement",2019-07-10,"Dismissed/Not True","White","Male",2019-04-26,1e+06,"In Custody",NA,2019-04-26,"Y","422(a)","PC","Felony",2019-07-10,"Dismissed/Not Guilty",1
3122584,3108927,1,"186.22(b)(1)","PC","Enhancement",2020-02-21,"Dismissed/Not True","Hispanic","Male",2019-04-28,30000,"Appearance Date",NA,2019-04-28,"N","594(a)/(b)(1)","PC","Felony",2020-02-21,"Guilty",0
